,TWEET,USER NAME,USER LOCATION
149,What’s good y’all Check Out This Brand New Video On The Brooklyn Nets!!! https://t.co/TRrevSSonW #nba #nets #kyrie… https://t.co/WenZZN6Tkw,CheckUpBallPod,
150,"🧐 Something tells me #Kyrie will be up for discussion on today’s @TheCrossover #NBA #podcast.

↘️ First, read… https://t.co/3AyCnNG900",Podcasts_SI,
151,NBA players choosing not to be vaccinated are being selfish. All about them when it's about all of us. #NBA #Kyrie… https://t.co/rztcniVAHw,JosephWongUT,Toronto
152,"RT @foolsmate_web: FOOL'S MATE chyannelアーカイヴとして、
NoGoDのインタヴュー(60分超え!!)がYouTubeで公開されました!!　視聴はコチラ↓
https://t.co/t4xldGKJLs
チャンネル登録をお願いします!!
#…",commonpeople94,ココロのスキマ、
153,#Kyrie pran vaccin an tande🤭. Ou konn ki importance ou genyen nan #Brooklyn.  So ou paka mete ekip la nan ti soulye… https://t.co/WES7DRKDu6,KendesMetellus,Haiti
154,Have a strange feeling #Kyrie might retire. The way he dances around any mention of playing on the court this year.… https://t.co/b1bGEnxTUU,memyselfI18339,Witness Protection 🦉
155,"RT @foolsmate_web: FOOL'S MATE chyannelアーカイヴとして、
NoGoDのインタヴュー(60分超え!!)がYouTubeで公開されました!!　視聴はコチラ↓
https://t.co/t4xldGKJLs
チャンネル登録をお願いします!!
#…",mikipohpi,ラーメンはおやつです
156,"FOOL'S MATE chyannelアーカイヴとして、
NoGoDのインタヴュー(60分超え!!)がYouTubeで公開されました!!　視聴はコチラ↓
https://t.co/t4xldGKJLs
チャンネル登録をお願いします!!
#団長 #Kyrie",foolsmate_web,東京都渋谷区
157,"#Kyrie kept saying he doesn't wanna talk about it, they kept on asking him about the same shit, that was rude and stupid",mtabetz,"East Africa, Tanzania"
158,I agree with @NBA legend ⁦@kaj33⁩ Abdul-Jabbar calls for unvaccinated players to be removed from teams… https://t.co/ir1nkM2hRA,DonnaWillisMD,France
159,@WindhorstESPN How much of a burden are people like you on the health system? You are morbidly obese @KyrieIrving i… https://t.co/K5JWdiJX8Y,nash_vision,newcastle
160,RT @3Mega: #DMC #Dante #Vergil #Nero #Credo #Kyrie https://t.co/tDkxCzWkxV,idea_dumpster,
161,"@mollyhannahm 😂😂. Kyrie does not care one bit, cares just as much as he does about basketball. #kyrie #nets #nba",spacemanlbj,"San Diego, CA"
162,"この動画を気に入った方はリツイートとチャンネル登録お願いします！！
【NBA】カイリー・アービング天才のドライブ【スラッシャー】 https://t.co/wq72MFodTA YouTubeさんから
#NBA　#MLB　#NFL… https://t.co/JYaIbpDFdX",USAMIX3,
163,"@NBA - I really enjoyed watching the games these past yrs, but w/ clowns like #Kyrie #Beal, #Wiggins, etc not being… https://t.co/M6Z1Ve3ftz",mrbc1848vu,
164,How can u boy like #Kyrie lol 😂 bro don’t give a dam https://t.co/gT21PhKC3g,Numba__6ix,"Miami Beach, FL"
165,"Considering the vaccines dont stop transmission &amp; only impact an individual’s health, it’s amazing the high-&amp;-might… https://t.co/eGBM6qtXrg",BigGrizz__,
166,Nets Home Games this season #Kyrie https://t.co/KowQnf7Lgu,NVTERV,The Knicks
167,RT @DDrippy_Net: The Drippy Report The tale of two team within one city  #heretheycome #kyrie #flyeaglesfly https://t.co/b1jmcvkumS,PTSportsFix,"Chicago, IL"
168,@stephenasmith Thank you Stephen A! #kyrie #nets #nba,spacemanlbj,"San Diego, CA"
169,RT @JTTheBrick: Monday Night hosting @MadDogRadio as the #Cowboys are leading the #Eagles at halftime. Week 3 recap with some of the best m…,JoeFortenbaugh,Vegas | Page Side Rage Side
170,RT @JTTheBrick: Monday Night hosting @MadDogRadio as the #Cowboys are leading the #Eagles at halftime. Week 3 recap with some of the best m…,aaronladd0,"Kansas City, MO"
171,RT @JTTheBrick: Monday Night hosting @MadDogRadio as the #Cowboys are leading the #Eagles at halftime. Week 3 recap with some of the best m…,MadDogRadio,New York City
172,Monday Night hosting @MadDogRadio as the #Cowboys are leading the #Eagles at halftime. Week 3 recap with some of th… https://t.co/EGXlYpZPMG,JTTheBrick,Las Vegas
173,"Estuvo #Durant y #Harden en el #MediaDay el gran ausente #Kyrie por no tener las vacunas aún.
Dicen que lo que más… https://t.co/M6g1mtBaqF",BasKetBalleros,
174,"#NYC #Kyrie @NBA
https://t.co/LEChq5gh2c",MonicaT24287489,
175,"Oy. 🤦‍♂️ @KyrieIrving is a whole damn mess.

@TheNBPA #KyrieIrving #Kyrie #Conspiracy #ConspiracyTheories https://t.co/XtynPFCJSS",MatHelman,"Malden, MA"
176,"RT @PodThorn: 📣 New Podcast! ""Episode 1: Media Day! Horray. Kyrie, to Vaxx or to Anti-Vaxx,"" on @Spreaker #antivaxx #brooklyn #kyrie #media…",SamuelLachow,"New York, NY"
177,"📣 New Podcast! ""Episode 1: Media Day! Horray. Kyrie, to Vaxx or to Anti-Vaxx,"" on @Spreaker #antivaxx #brooklyn… https://t.co/nQkicl0jDM",PodThorn,Brooklyn Basement 
178,#ConsiderTheSource - #Kyrie is the same moron who said the earth is flat.#GetVaxxedForOthers https://t.co/xofDb4QPoV,ebidinger1,Summerlin
179,RT @DDrippy_Net: The Drippy Report The tale of two team within one city  #heretheycome #kyrie #flyeaglesfly https://t.co/b1jmcvkumS,LVBenchWarmers,Las Vegas
180,https://t.co/uY1hThqzE5 via @BleacherReport  - Hey @BrooklynNets #Kyrie  - fyi - you have 10 vaccines already in yo… https://t.co/RYcAUW4FtT,mrbc1848vu,
181,RT @DDrippy_Net: The Drippy Report The tale of two team within one city  #heretheycome #kyrie #flyeaglesfly https://t.co/b1jmcvkumS,TheUnbiasedTru1,
182,"There is no place for ""respecting different beliefs"" when it comes to the science of transmitting deadly diseases.… https://t.co/2tyJmYSP8X",TheBoeskool,
183,"Seems like maybe #kyrie should have spent more than one year at Duke, huh?",mikeshara,"Toronto, ON"
184,"#Kyrie can GTH and so can NY workers who don’t want to get vaccinated.  

Wayment.  They are!  🤣🤣🤣",ARhysTay,USA
185,"@TheNBACentral @sullduggery @Tattedupmarv24 @JayNodelman @crowndman1 @MulhollandL0ver @OVOGoonLife 
#kyrie… https://t.co/65yb8ujfXy",poweronia,"Fullerton, CA"
186,"@adena_andrews @adena_andrews @ikeystifler @austinmccall_ @tarcamwat
#kyrie #breaking #news #breakingnews https://t.co/yTPB612ZP5",poweronia,"Fullerton, CA"
187,"""Home games, vaccination.. Please respect my privacy""
... a.k.a he is unvaccinated? 
.
.
.
#Kyrie #KyrieIrving #NBA… https://t.co/ypkrjkhJN4",YouWager_FF,youwager.lv
188,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",StanleyEarll,Where the wild things are
189,@SportsCenter #Kyrie does a lot of good for people.  His contribution to the world is significantly net positive. S… https://t.co/9cF4iOXAKx,2UWCHK,NJ
190,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",TheBrownMamba11,"Brooklyn, NY"
191,RT @DDrippy_Net: The Drippy Report The tale of two team within one city  #heretheycome #kyrie #flyeaglesfly https://t.co/b1jmcvkumS,sportsiii,
192,"Discover and Share your #Best #sports content
Download the Best #app ==&gt; https://t.co/d9gQTtB7Wm 
#espn #nba #espn… https://t.co/4FKveAdsga",THEdotBest,"Los Angeles, CA"
193,"Discover and Share your #Best #sports content
Download the Best #app ==&gt; https://t.co/d9gQTtSJkW 
#espn #nba #espn… https://t.co/ofj3cgxB97",THEdotBest,"Los Angeles, CA"
194,"Download the Best #app to share your #Best #sports content
==&gt; https://t.co/wIy9Y1KHKh &lt;== 
#espn #nba #espn… https://t.co/85cT1FzfAV",BestTLD,
195,RT @DDrippy_Net: The Drippy Report The tale of two team within one city  #heretheycome #kyrie #flyeaglesfly https://t.co/b1jmcvkumS,JNforsports,"New York, USA"
196,👍 I have never liked #Kyrie more than I do right now https://t.co/Nm6lpZcfwv,GreenMonsterah,
197,#Kyrie won’t tell you his vaccine status,bobbymckinley33,long beach NY USA
198,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",AyooLvrd,
199,home court disadvantage #Kyrie,comedyishack,"San Francisco, CA"
200,RT @FyfSports: NBA legend Kareem Abdul-Jabbar calls for unvaccinated players to be remo... https://t.co/yrAYEpDjze via @YouTube #kyrieirvin…,toobluntsports,
201,Can #Espn and the #nba please stop working around this and get to the point already. Black people are afraid of the… https://t.co/R05prjrDhJ,19A192,
202,"👉 $10.96 👈
Outerstuff Kyrie Irving Brooklyn Nets 11 Youth Player Name Number Long Sleeve @topfanscorner… https://t.co/ZY8k4dwYGt",topfanscorner,
203,What a surprise- the NBA player that on multiple occasions has suggested he’s a flat earther hasn’t got vaxxed #kyrie #braindead,coachnoodles,"Melbourne, Australia"
204,Who cares about Kyrie Irving. I would stop covering this guy. If he wants to say something let him come to you and… https://t.co/8EpIMAZW0A,TheJimmerson,
205,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",_RobTheDon_,"Pass Christian, MS"
206,NBA legend Kareem Abdul-Jabbar calls for unvaccinated players to be remo... https://t.co/yrAYEpDjze via @YouTube… https://t.co/9VDeWXReY9,FyfSports,
207,RT @DDrippy_Net: The Drippy Report The tale of two team within one city  #heretheycome #kyrie #flyeaglesfly https://t.co/b1jmcvkumS,AdamHulseSports,New Jersey
208,"Facebook Advertising, Marketing, Fb Ads Campaign
https://t.co/5em00hMuRO
#SPAM #RedCovid #minghao #Edouard… https://t.co/ueTUKCFjKd",EngrRbofficial,Bangladesh
209,Huge competitive edge to teams who have all of their players vaccinated if these pseudoscientist players want to co… https://t.co/TnUZDBxrht,Ajenebk,Brooklyn NY
210,"Love #Kyrie and think Wiggins is a nice player but they and their bank accounts are about to find out that the NBA,… https://t.co/xDh8k1UD77",hoops_visual,
211,RT @DDrippy_Net: The Drippy Report The tale of two team within one city  #heretheycome #kyrie #flyeaglesfly https://t.co/b1jmcvkumS,TheFlyRoutePod,"Dallas, TX"
212,"RT @jeaumari: Easy Lamb and Lentil Soup https://t.co/xvlrI1NPxS 
#MondayMotivation #KenGriffinLied #mondaythoughts #Kyrie #soup #SoupSwap…",vehement_soup,
213,RT @DDrippy_Net: The Drippy Report The tale of two team within one city  #heretheycome #kyrie #flyeaglesfly https://t.co/b1jmcvkumS,joes_talk,"Florida, USA"
214,#BrooklynNets fans are very upset that #Kyrie Irving won't be able to play home games because he's not vaccinated.… https://t.co/Xg7ZpZjV0E,BreakingDailyN,
215,RT @DDrippy_Net: The Drippy Report The tale of two team within one city  #heretheycome #kyrie #flyeaglesfly https://t.co/b1jmcvkumS,dudes_couch,
216,"#SPAM #RedCovid #minghao
#Top6 #Edouard
#bbcfootball #MONEY #DACA #Biggie #minghao #Brighton #KenGriffin… https://t.co/nkiPyXyDBY",EngrRbofficial,Bangladesh
217,"Who needs a Halloween Unicorn Pumpkin T-shirt?? 
👉 Printed in the USA
👉100% Satisfaction Guaranteed!
💝Link:… https://t.co/unQUAHyKZf",designdify1,Bangladesh
218,RT @DDrippy_Net: The Drippy Report The tale of two team within one city  #heretheycome #kyrie #flyeaglesfly https://t.co/b1jmcvkumS,sportsblisswit1,"Orlando, FL"
219,"Samsung Electronics Galaxy-Watch Active 2 44MM BT (Golf Edition), Black - US Version with Warranty (SM-R820NZKGGFU)… https://t.co/Du9IKUJlLL",PlusBuy1,
220,RT @DDrippy_Net: The Drippy Report The tale of two team within one city  #heretheycome #kyrie #flyeaglesfly https://t.co/b1jmcvkumS,Peter_Andrisani,"Queens, NY"
221,"Nakamichi Shockwafe Ultra 9.2.4 Channel 1000W Dolby Atmos Soundbar with Dual 10"" Subwoofers (Wireless) &amp; 4 Rear Sur… https://t.co/KAKL0Tm8zH",PlusBuy1,
222,"Easy Lamb and Lentil Soup https://t.co/xvlrI1NPxS 
#MondayMotivation #KenGriffinLied #mondaythoughts #Kyrie #soup… https://t.co/jx0NhzZYgL",jeaumari,
223,RT @DDrippy_Net: The Drippy Report The tale of two team within one city  #heretheycome #kyrie #flyeaglesfly https://t.co/b1jmcvkumS,MintSports,
224,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",Lord_JaColby,"Tucson, AZ"
225,"Google Ads Services:
🎯Search Ads
🎯Display Ads
🎯Shopping Ads
🎯Video Ads
https://t.co/r2E3bTlbyr
#SPAM #RedCovid… https://t.co/5hP7RfkaFP",EngrRbofficial,Bangladesh
226,TOZO T12 Wireless Earbuds Bluetooth Headphones Premium Fidelity Sound Quality Wireless Charging Case Digital LED In… https://t.co/uqPIrWEqMf,PlusBuy1,
227,RT @DDrippy_Net: The Drippy Report The tale of two team within one city  #heretheycome #kyrie #flyeaglesfly https://t.co/b1jmcvkumS,RealGuyTalkPod,"Massachusetts, USA"
228,RT @DDrippy_Net: The Drippy Report The tale of two team within one city  #heretheycome #kyrie #flyeaglesfly https://t.co/b1jmcvkumS,vegasfeverpod,
229,RT @DDrippy_Net: The Drippy Report The tale of two team within one city  #heretheycome #kyrie #flyeaglesfly https://t.co/b1jmcvkumS,ScottyDrowned,"Philadelphia, PA"
230,The Drippy Report The tale of two team within one city  #heretheycome #kyrie #flyeaglesfly https://t.co/b1jmcvkumS,DDrippy_Net,"Philadelphia, PA"
231,"✔100% GENUINE 
✔Lifetime Key
 ✔  9.99 $ 👇👇👇
    https://t.co/sCcxSCrrBy
...........................................… https://t.co/XxXfa5pFtw",mido38181714,
232,"occer 12x25 Compact Binoculars with Clear Low Light Vision, Large Eyepiece Waterproof Binocular for Adults Kids,Hig… https://t.co/jk6HhbgVyJ",PlusBuy1,
233,RT @HatRodneys: “Living in this public sphere…”. Flat-earthers will be beside themselves. #Kyrie #FlatEarth https://t.co/ztP9NUWfGf,WeenieLinguini,
234,"Whenever #Kyrie trends on Twitter 
https://t.co/VOwPSrjuDc
#MrMister @johnbyronkuhner",robenfarzad,VA • DC • MIA
235,"Install Now:
Great android app for everyone just click here to free install
Brain Burn is the best money-earning ap… https://t.co/cEWuux4fmp",MostakA26276799,Thakurgaon 
236,"👉  👈
Nike Kyrie Irving Brooklyn Nets NBA Boys Youth 820 Black Name Number @topfanscorner 
#Nike #Kyrie #Irving… https://t.co/fCYO3hRVaN",topfanscorner,
237,"https://t.co/D8ABFYPvm1

Kyrie Irving Declines to Address Being Barred From Nets Home Games Over Anti-Vax Status: '… https://t.co/AtiXjzUonA",taypeinternat,"Montreal, Canada"
238,"RT @ReliablePhone: Happy birthday, #Google: Search #giant honors its own 23rd #birthday with new #doodle.

https://t.co/vfzALyjY0g

#usa #K…",PoonatiSindhu,
239,@SportsCenter Good for him. He should be able to decide what goes in his body. #kyrie,popcrnshower,"Oakland, CA"
240,"#Kyrie
Hey Boston! Tanks fer nuttin!!",OpieRadio,New York City
241,“Living in this public sphere…”. Flat-earthers will be beside themselves. #Kyrie #FlatEarth https://t.co/ztP9NUWfGf,HatRodneys,
242,Kyrie is literally a problem for @BrooklynNets . This guy is super talented but the attitude of Kyrie is simply une… https://t.co/DfTHMjoEjX,athitheboss,Nagercoil
243,🔴 LIVE PODCAST: The Sports Sprint (9/27/21) on @Spreaker #clemson #kyrie #mlb #nfl #sports https://t.co/ify6KZZxlS,ITSpotlight411,"Syracuse, NY"
244,RT @OldLadyLarry: Privacy. Wtf. That dude needs more attention &amp; maintenance than Mariah Carey in her weirdest years… #FlatEarth #kyrie htt…,WeenieLinguini,
245,@Digital80587854 #KenGriffinLied #MondayMotivation #mondaythoughts #Kyrie #DavidLetterman #WorldTourismDay… https://t.co/CcvwCVmkiE,dali_sarker,"Dinajpur, Bangladesh"
246,"RT @ReliablePhone: Happy birthday, #Google: Search #giant honors its own 23rd #birthday with new #doodle.

https://t.co/vfzALyjY0g

#usa #K…",DanielABenny,"Hyderabad, India"
247,"Nets star,Kyrie Irving will reportedly not participate in Media Day due to healthy and safety protocols

#nba… https://t.co/BtXSSIOCZ3",Nbadatuga,
248,"At least Cole Beasley put his name on it. Came right out and said it. Made his point. 

Kyrie is hiding behind some… https://t.co/fZGYL6r8JD",RidiculousJohn1,"Upstate, NY"
249,Did Marcus Smart wear a Hamsa neckless? #kyrie #mediaday #NBA #Celtics,indrek1899,Im about to drive in the ocean
250,Privacy. Wtf. That dude needs more attention &amp; maintenance than Mariah Carey in her weirdest years… #FlatEarth… https://t.co/sQGFI7oUPZ,OldLadyLarry,"Copenhagen, DK or Halle, GER"
251,@KyrieIrving solidified his ten-cent head when he referred to himself in the third person. He's just a guy who does… https://t.co/bOhpB8J6FF,KileyMichigan,"Ann Arbor, MI"
252,"https://t.co/RaQ2Ni3Qlv
#CharmingPrinceHenderyDay #Damião #KenGriffinLied #MondayMotivation #mondaythoughts #Kyrie… https://t.co/NdygbrSoUF",AbdulKa05930597,
253,"Happy birthday, #Google: Search #giant honors its own 23rd #birthday with new #doodle.

https://t.co/vfzALyjY0g… https://t.co/meGqnoDu1m",ReliablePhone,"New Jersey, USA"
254,"@KyrieIrving is a ten-cent head, and looking for any avenue possible to not play regular season games. Great teamma… https://t.co/XRmBkecj3S",KileyMichigan,"Ann Arbor, MI"
255,"The #kyrie Irving show has begun. Sit back, relax, and enjoy. #NBAMediaDay",al_osei,"Los Angeles, CA"
256,RT @FastBreakIESR: I guess Kyrie decided to do his own thing today. #iesportsradio #NBA #NBAMediaDay #NBATwitter #BrooklynTogether #NetsLev…,spawn4288,
257,RT @FastBreakIESR: I guess Kyrie decided to do his own thing today. #iesportsradio #NBA #NBAMediaDay #NBATwitter #BrooklynTogether #NetsLev…,LockeCrooks,
258,"#Kyrie, what 's in your mind. https://t.co/34t5cR7lqq",netmonty,"La Romana, R.D."
259,I guess Kyrie decided to do his own thing today. #iesportsradio #NBA #NBAMediaDay #NBATwitter #BrooklynTogether… https://t.co/ZQLZdtKUFa,FastBreakIESR,
260,#kyrie is exposing the matrix!  God bless him. https://t.co/JBVrDv1aBY,PeakFarce,
261,Kyrie just needs some time to digest the opinions of leadings scientists and scholars.  Just like his skepticism th… https://t.co/cEdLiM5ohs,jmm212,Fort Lauderdale
262,KYRIE IRVING ON INSTAGRAM LIVE DURING NBA MEDIA DAY | CONTINUOUSLY ASK MEDIA TO RESPECT HIS PRIVACY… https://t.co/ou7tRfgJEk,gunsmokkblogytc,
263,"After that IG Live with #Kyrie, 2K might need to update their accessory options this season for any games with the… https://t.co/GvtaxJvuEN",KahliefAdams,"Portland, OR"
264,@SportsCenter Privacy?! His availability for home games is a BASKETBALL related question. She didn’t ask him if he… https://t.co/5RTtX0LAxM,ImSoKlassic,"Louisiana, USA"
265,"People dog the @cavs for only winning one title in 11 Lebron seasons, but maybe instead, the organization should be… https://t.co/NWR8UmNoX8",slinnick,"Cleveland, OH"
266,"Hot take on the #Kyrie vaccine thing, I don't see this as a BAD thing, he gets hurt every single year and misses si… https://t.co/qXB59IS98u",ClashBandicoot_,"New Jersey, USA"
267,"For all you ""its just like the flu"" #COVIDIDIOTS like flat earth #Kyrie  read this https://t.co/zeb1je9BcJ",SphereByMilan,mostly Chicago
268,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",insane_genius,Cloud 9
269,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",RotoKyleNBA,"Michigan, USA"
270,Leave Kyrie Irving tf alone. My goodness. These reporters be so self righteous. There are boundaries. He has free w… https://t.co/U0nABNPv0V,CellieNJuju,LALA Land via Texas 
271,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",J_Nova_Kane,LIFE
272,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",Opinionated_MJ,"Detroit, MI"
273,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",LeslieDOwens,"Mineyama, Kyoto "
274,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",williskimbugwe,Kampala 
275,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",Shug340,?
276,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",andrew78495868,
277,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",brymo2602,
278,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",JurassicDunk,
279,@ZachLowe_NBA @WindhorstESPN They should just trade Kyrie anyways. They’ll play better without him. If I was nets I… https://t.co/OqtzTa3zAZ,spacemanlbj,"San Diego, CA"
280,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",Vo_Vision,Chicago Over Everything
281,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",JLloyd952,"Jordan, MN"
282,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",NickyJallday,"Charlotte, NC"
283,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",G_Lclrcq,"Lyon, France"
284,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",Njperez35,956 🛫 512
285,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",BlackHippieLife,"Ile-de-France, France"
286,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",WikipediaJah,DMV
287,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",NotARoleModel__,"Toronto, Ontario"
288,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",Rell__Lauren,"Brooklyn, NY"
289,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",SDrkseid,"Brooklyn, NY"
290,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",EJBraun16,"Brooklyn, NY"
291,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",dbwilliam6,"Westside, JA"
292,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",Eunique_ny,
293,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",TheDarknessDev,
294,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",_SHANghai,"Philadelphia, PA"
295,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",WestheimerWild1,
296,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",TheOnlyNetsFan,Philly
297,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",MyTweetsAintSht,Probably at work..
298,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",teebxnds,"Michigan, USA"
299,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",Ayee_Marc,DMV
300,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",GrizwaldG777,Sunshine State ☀️
301,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",jpup01_,
302,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",EkpoNeptune,Planet NERD
303,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",Sko6677,Somewhere in Philly
304,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",SkinnyKiller22,
305,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",AhbuDahbi,
306,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",bigkevraps,jersey
307,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",blkmamba824,
308,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",faithsports3,"Texas, USA"
309,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",Ihaveadisease1,"Puerto Rico, USA"
310,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",2dah2,Under Yankees Stadium
311,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",ES1KING,"Mobile, AL"
312,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",admirekyrie,
313,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",EazyMoneyZeke,
314,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",hardensjumper,waiting for the NBA season
315,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",andlmda,TVL
316,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",ngreenstein3,
317,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",NetsLink,
318,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",EllSlimo,"New Jersey, USA"
319,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",KuzmaTakeover,"Washington, DC"
320,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",ACfor_3,H-town NJ
321,RT @BasKetBalleros: Si piensas que #KyrieIrving está loco por pensar que hay un plan malévolo para afectar a la comunidad afroamericana con…,AHOUVIT,GDA
322,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",jluckett04,
323,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",SloppyBowser,
324,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",kyriexkd_,
325,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",ghostedjay,
326,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",BKNBUZZ,Barclays Center
327,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",Lani_Pilar,🤍🖤this is 💋 im outside🖤🤍
328,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",MalCapone11,
329,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",Joe_Makar,Striving for Greatness
330,"RT @MichaelVCassidy: Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",KingPapiSolo,
331,"Let it be known. Then, let it be. #Kyrie https://t.co/leD3fOYvCE",MichaelVCassidy,"Harrisburg (Shiremanstown), Pa"
332,"この動画を気に入った方はリツイートとチャンネル登録お願いします！！
【NBA】カイリー・アービング天才のドライブ【スラッシャー】 https://t.co/wq72MFodTA YouTubeさんから
#NBA　#MLB　#NFL… https://t.co/ZceS3B9i2G",USAMIX3,
